Date_TimeCaught,year,week_of_year,year_woy,CaptureSite,Capture_Number
2012-06-11,2012,24,201224,CaptureSite_0,0.0
2012-06-18,2012,25,201225,CaptureSite_0,1.0
2012-06-25,2012,26,201226,CaptureSite_0,0.0
2012-07-02,2012,27,201227,CaptureSite_0,0.0
2012-07-09,2012,28,201228,CaptureSite_0,0.0
2012-07-16,2012,29,201229,CaptureSite_0,0.0
2012-07-23,2012,30,201230,CaptureSite_0,0.0
2012-07-30,2012,31,201231,CaptureSite_0,0.0
2012-08-06,2012,32,201232,CaptureSite_0,0.0
2012-08-13,2012,33,201233,CaptureSite_0,0.0
2012-08-20,2012,34,201234,CaptureSite_0,0.0
2012-08-27,2012,35,201235,CaptureSite_0,0.0
2012-09-03,2012,36,201236,CaptureSite_0,0.0
2012-09-10,2012,37,201237,CaptureSite_0,0.0
2012-09-17,2012,38,201238,CaptureSite_0,0.0
2012-09-24,2012,39,201239,CaptureSite_0,1.0
2012-10-01,2012,40,201240,CaptureSite_0,0.0
2012-10-08,2012,41,201241,CaptureSite_0,0.0
2012-10-15,2012,42,201242,CaptureSite_0,0.0
2012-10-22,2012,43,201243,CaptureSite_0,0.0
2012-10-29,2012,44,201244,CaptureSite_0,0.0
2012-11-05,2012,45,201245,CaptureSite_0,0.0
2012-11-12,2012,46,201246,CaptureSite_0,0.0
2012-11-19,2012,47,201247,CaptureSite_0,0.0
2012-11-26,2012,48,201248,CaptureSite_0,0.0
2012-12-03,2012,49,201249,CaptureSite_0,0.0
2012-12-10,2012,50,201250,CaptureSite_0,0.0
2012-12-17,2012,51,201251,CaptureSite_0,0.0
2013-01-01,2013,1,201301,CaptureSite_0,0.0
2013-01-07,2013,2,201302,CaptureSite_0,0.0
2013-01-14,2013,3,201303,CaptureSite_0,0.0
2013-01-21,2013,4,201304,CaptureSite_0,0.0
2013-01-28,2013,5,201305,CaptureSite_0,0.0
2013-02-04,2013,6,201306,CaptureSite_0,0.0
2013-02-11,2013,7,201307,CaptureSite_0,0.0
2013-02-18,2013,8,201308,CaptureSite_0,0.0
2013-02-25,2013,9,201309,CaptureSite_0,0.0
2013-03-04,2013,10,201310,CaptureSite_0,0.0
2013-03-11,2013,11,201311,CaptureSite_0,0.0
2013-03-18,2013,12,201312,CaptureSite_0,0.0
2013-03-25,2013,13,201313,CaptureSite_0,0.0
2013-04-01,2013,14,201314,CaptureSite_0,0.0
2013-04-08,2013,15,201315,CaptureSite_0,0.0
2013-04-15,2013,16,201316,CaptureSite_0,0.0
2013-04-22,2013,17,201317,CaptureSite_0,0.0
2013-04-29,2013,18,201318,CaptureSite_0,0.0
2013-05-06,2013,19,201319,CaptureSite_0,0.0
2013-05-13,2013,20,201320,CaptureSite_0,0.0
2013-05-20,2013,21,201321,CaptureSite_0,0.0
2013-05-27,2013,22,201322,CaptureSite_0,0.0
2013-06-03,2013,23,201323,CaptureSite_0,0.0
2013-06-10,2013,24,201324,CaptureSite_0,0.0
2013-06-17,2013,25,201325,CaptureSite_0,0.0
2013-06-24,2013,26,201326,CaptureSite_0,0.0
2013-07-01,2013,27,201327,CaptureSite_0,0.0
2013-07-08,2013,28,201328,CaptureSite_0,0.0
2013-07-15,2013,29,201329,CaptureSite_0,0.0
2013-07-22,2013,30,201330,CaptureSite_0,0.0
2013-07-29,2013,31,201331,CaptureSite_0,0.0
2013-08-05,2013,32,201332,CaptureSite_0,0.0
2013-08-12,2013,33,201333,CaptureSite_0,0.0
2013-08-19,2013,34,201334,CaptureSite_0,0.0
2013-08-26,2013,35,201335,CaptureSite_0,0.0
2013-09-02,2013,36,201336,CaptureSite_0,0.0
2013-09-09,2013,37,201337,CaptureSite_0,0.0
2013-09-16,2013,38,201338,CaptureSite_0,0.0
2013-09-23,2013,39,201339,CaptureSite_0,0.0
2013-09-30,2013,40,201340,CaptureSite_0,0.0
2013-10-07,2013,41,201341,CaptureSite_0,0.0
2013-10-14,2013,42,201342,CaptureSite_0,0.0
2013-10-21,2013,43,201343,CaptureSite_0,0.0
2013-10-28,2013,44,201344,CaptureSite_0,0.0
2013-11-04,2013,45,201345,CaptureSite_0,0.0
2013-11-11,2013,46,201346,CaptureSite_0,0.0
2013-11-18,2013,47,201347,CaptureSite_0,0.0
2013-11-25,2013,48,201348,CaptureSite_0,0.0
2013-12-02,2013,49,201349,CaptureSite_0,0.0
2013-12-09,2013,50,201350,CaptureSite_0,0.0
2013-12-16,2013,51,201351,CaptureSite_0,0.0
2013-12-23,2013,52,201352,CaptureSite_0,0.0
2014-01-01,2014,1,201401,CaptureSite_0,0.0
2014-01-06,2014,2,201402,CaptureSite_0,0.0
2014-01-13,2014,3,201403,CaptureSite_0,0.0
2014-01-20,2014,4,201404,CaptureSite_0,0.0
2014-01-27,2014,5,201405,CaptureSite_0,0.0
2014-02-03,2014,6,201406,CaptureSite_0,0.0
2014-02-10,2014,7,201407,CaptureSite_0,0.0
2014-02-17,2014,8,201408,CaptureSite_0,0.0
2014-02-24,2014,9,201409,CaptureSite_0,0.0
2014-03-03,2014,10,201410,CaptureSite_0,0.0
2014-03-10,2014,11,201411,CaptureSite_0,0.0
2014-03-17,2014,12,201412,CaptureSite_0,0.0
2014-03-24,2014,13,201413,CaptureSite_0,0.0
2014-03-31,2014,14,201414,CaptureSite_0,0.0
2014-04-07,2014,15,201415,CaptureSite_0,0.0
2014-04-14,2014,16,201416,CaptureSite_0,0.0
2014-04-21,2014,17,201417,CaptureSite_0,0.0
2014-04-28,2014,18,201418,CaptureSite_0,0.0
2014-05-05,2014,19,201419,CaptureSite_0,0.0
2014-05-12,2014,20,201420,CaptureSite_0,0.0
2014-05-19,2014,21,201421,CaptureSite_0,0.0
2014-05-26,2014,22,201422,CaptureSite_0,1.0
2014-06-02,2014,23,201423,CaptureSite_0,0.0
2014-06-09,2014,24,201424,CaptureSite_0,1.0
2014-06-16,2014,25,201425,CaptureSite_0,0.0
2014-06-23,2014,26,201426,CaptureSite_0,0.0
2014-06-30,2014,27,201427,CaptureSite_0,0.0
2014-07-07,2014,28,201428,CaptureSite_0,0.0
2014-07-14,2014,29,201429,CaptureSite_0,0.0
2014-07-21,2014,30,201430,CaptureSite_0,1.0
2014-07-28,2014,31,201431,CaptureSite_0,0.0
2014-08-04,2014,32,201432,CaptureSite_0,0.0
2014-08-11,2014,33,201433,CaptureSite_0,0.0
2014-08-18,2014,34,201434,CaptureSite_0,0.0
2014-08-25,2014,35,201435,CaptureSite_0,1.0
2014-09-01,2014,36,201436,CaptureSite_0,0.0
2014-09-08,2014,37,201437,CaptureSite_0,1.0
2014-09-15,2014,38,201438,CaptureSite_0,0.0
2014-09-22,2014,39,201439,CaptureSite_0,0.0
2014-09-29,2014,40,201440,CaptureSite_0,0.0
2014-10-06,2014,41,201441,CaptureSite_0,0.0
2014-10-13,2014,42,201442,CaptureSite_0,0.0
2014-10-20,2014,43,201443,CaptureSite_0,0.0
2014-10-27,2014,44,201444,CaptureSite_0,0.0
2014-11-03,2014,45,201445,CaptureSite_0,1.0
2014-11-10,2014,46,201446,CaptureSite_0,0.0
2014-11-17,2014,47,201447,CaptureSite_0,0.0
2014-11-24,2014,48,201448,CaptureSite_0,0.0
2014-12-01,2014,49,201449,CaptureSite_0,0.0
2014-12-08,2014,50,201450,CaptureSite_0,1.0
2014-12-15,2014,51,201451,CaptureSite_0,0.0
2014-12-22,2014,52,201452,CaptureSite_0,2.0
2015-01-01,2015,1,201501,CaptureSite_0,0.0
2015-01-05,2015,2,201502,CaptureSite_0,1.0
2015-01-12,2015,3,201503,CaptureSite_0,1.0
2015-01-19,2015,4,201504,CaptureSite_0,0.0
2015-01-26,2015,5,201505,CaptureSite_0,0.0
2015-02-02,2015,6,201506,CaptureSite_0,0.0
2015-02-09,2015,7,201507,CaptureSite_0,0.0
2015-02-16,2015,8,201508,CaptureSite_0,0.0
2015-02-23,2015,9,201509,CaptureSite_0,0.0
2015-03-02,2015,10,201510,CaptureSite_0,1.0
2015-03-09,2015,11,201511,CaptureSite_0,0.0
2015-03-16,2015,12,201512,CaptureSite_0,0.0
2015-03-23,2015,13,201513,CaptureSite_0,0.0
2015-03-30,2015,14,201514,CaptureSite_0,0.0
2015-04-06,2015,15,201515,CaptureSite_0,0.0
2015-04-13,2015,16,201516,CaptureSite_0,0.0
2015-04-20,2015,17,201517,CaptureSite_0,2.0
2015-04-27,2015,18,201518,CaptureSite_0,0.0
2015-05-04,2015,19,201519,CaptureSite_0,2.0
2015-05-11,2015,20,201520,CaptureSite_0,0.0
2015-05-18,2015,21,201521,CaptureSite_0,0.0
2015-05-25,2015,22,201522,CaptureSite_0,0.0
2015-06-01,2015,23,201523,CaptureSite_0,1.0
2015-06-08,2015,24,201524,CaptureSite_0,0.0
2015-06-15,2015,25,201525,CaptureSite_0,0.0
2015-06-22,2015,26,201526,CaptureSite_0,0.0
2015-06-29,2015,27,201527,CaptureSite_0,0.0
2015-07-06,2015,28,201528,CaptureSite_0,0.0
2015-07-13,2015,29,201529,CaptureSite_0,0.0
2015-07-20,2015,30,201530,CaptureSite_0,0.0
2015-07-27,2015,31,201531,CaptureSite_0,0.0
2015-08-03,2015,32,201532,CaptureSite_0,0.0
2015-08-10,2015,33,201533,CaptureSite_0,0.0
2015-08-17,2015,34,201534,CaptureSite_0,0.0
2015-08-24,2015,35,201535,CaptureSite_0,0.0
2015-08-31,2015,36,201536,CaptureSite_0,0.0
2015-09-07,2015,37,201537,CaptureSite_0,0.0
2015-09-14,2015,38,201538,CaptureSite_0,0.0
2015-09-21,2015,39,201539,CaptureSite_0,0.0
2015-09-28,2015,40,201540,CaptureSite_0,1.0
2015-10-05,2015,41,201541,CaptureSite_0,0.0
2015-10-12,2015,42,201542,CaptureSite_0,0.0
2015-10-19,2015,43,201543,CaptureSite_0,0.0
2015-10-26,2015,44,201544,CaptureSite_0,3.0
2015-11-02,2015,45,201545,CaptureSite_0,0.0
2015-11-09,2015,46,201546,CaptureSite_0,2.0
2015-11-16,2015,47,201547,CaptureSite_0,0.0
2015-11-23,2015,48,201548,CaptureSite_0,0.0
2015-11-30,2015,49,201549,CaptureSite_0,0.0
2015-12-07,2015,50,201550,CaptureSite_0,1.0
2015-12-14,2015,51,201551,CaptureSite_0,2.0
2015-12-21,2015,52,201552,CaptureSite_0,1.0
2015-12-28,2015,53,201553,CaptureSite_0,0.0
2016-01-01,2016,53,201653,CaptureSite_0,0.0
2016-01-04,2016,1,201601,CaptureSite_0,0.0
2016-01-11,2016,2,201602,CaptureSite_0,0.0
2016-01-18,2016,3,201603,CaptureSite_0,0.0
2016-01-25,2016,4,201604,CaptureSite_0,0.0
2016-02-01,2016,5,201605,CaptureSite_0,0.0
2016-02-08,2016,6,201606,CaptureSite_0,0.0
2016-02-15,2016,7,201607,CaptureSite_0,1.0
2016-02-22,2016,8,201608,CaptureSite_0,0.0
2016-02-29,2016,9,201609,CaptureSite_0,0.0
2016-03-07,2016,10,201610,CaptureSite_0,0.0
2016-03-14,2016,11,201611,CaptureSite_0,0.0
2016-03-21,2016,12,201612,CaptureSite_0,2.0
2016-03-28,2016,13,201613,CaptureSite_0,0.0
2016-04-04,2016,14,201614,CaptureSite_0,0.0
2016-04-11,2016,15,201615,CaptureSite_0,0.0
2016-04-18,2016,16,201616,CaptureSite_0,0.0
2016-04-25,2016,17,201617,CaptureSite_0,0.0
2016-05-02,2016,18,201618,CaptureSite_0,0.0
2016-05-09,2016,19,201619,CaptureSite_0,1.0
2016-05-16,2016,20,201620,CaptureSite_0,0.0
2016-05-23,2016,21,201621,CaptureSite_0,0.0
2016-05-30,2016,22,201622,CaptureSite_0,0.0
2016-06-06,2016,23,201623,CaptureSite_0,1.0
2016-06-13,2016,24,201624,CaptureSite_0,0.0
2016-06-20,2016,25,201625,CaptureSite_0,0.0
2016-06-27,2016,26,201626,CaptureSite_0,0.0
2016-07-04,2016,27,201627,CaptureSite_0,0.0
2016-07-11,2016,28,201628,CaptureSite_0,0.0
2016-07-18,2016,29,201629,CaptureSite_0,0.0
2016-07-25,2016,30,201630,CaptureSite_0,0.0
2016-08-01,2016,31,201631,CaptureSite_0,0.0
2016-08-08,2016,32,201632,CaptureSite_0,0.0
2016-08-15,2016,33,201633,CaptureSite_0,0.0
2016-08-22,2016,34,201634,CaptureSite_0,0.0
2016-08-29,2016,35,201635,CaptureSite_0,1.0
2016-09-05,2016,36,201636,CaptureSite_0,0.0
2016-09-12,2016,37,201637,CaptureSite_0,0.0
2016-09-19,2016,38,201638,CaptureSite_0,0.0
2016-09-26,2016,39,201639,CaptureSite_0,0.0
2016-10-03,2016,40,201640,CaptureSite_0,1.0
2016-10-10,2016,41,201641,CaptureSite_0,0.0
2016-10-17,2016,42,201642,CaptureSite_0,0.0
2016-10-24,2016,43,201643,CaptureSite_0,0.0
2016-10-31,2016,44,201644,CaptureSite_0,0.0
2016-11-07,2016,45,201645,CaptureSite_0,0.0
2016-11-14,2016,46,201646,CaptureSite_0,2.0
2016-11-21,2016,47,201647,CaptureSite_0,0.0
2016-11-28,2016,48,201648,CaptureSite_0,0.0
2016-12-05,2016,49,201649,CaptureSite_0,1.0
2016-12-12,2016,50,201650,CaptureSite_0,0.0
2016-12-19,2016,51,201651,CaptureSite_0,0.0
2016-12-26,2016,52,201652,CaptureSite_0,0.0
2017-01-01,2017,52,201752,CaptureSite_0,0.0
2017-01-02,2017,1,201701,CaptureSite_0,1.0
2017-01-09,2017,2,201702,CaptureSite_0,0.0
2017-01-16,2017,3,201703,CaptureSite_0,0.0
2017-01-23,2017,4,201704,CaptureSite_0,0.0
2017-01-30,2017,5,201705,CaptureSite_0,0.0
2017-02-06,2017,6,201706,CaptureSite_0,0.0
2017-02-13,2017,7,201707,CaptureSite_0,0.0
2017-02-20,2017,8,201708,CaptureSite_0,0.0
2017-02-27,2017,9,201709,CaptureSite_0,0.0
2017-03-06,2017,10,201710,CaptureSite_0,0.0
2017-03-13,2017,11,201711,CaptureSite_0,0.0
2017-03-20,2017,12,201712,CaptureSite_0,0.0
2017-03-27,2017,13,201713,CaptureSite_0,0.0
2017-04-03,2017,14,201714,CaptureSite_0,2.0
2017-04-10,2017,15,201715,CaptureSite_0,0.0
2017-04-17,2017,16,201716,CaptureSite_0,0.0
2017-04-24,2017,17,201717,CaptureSite_0,0.0
2017-05-01,2017,18,201718,CaptureSite_0,0.0
2017-05-08,2017,19,201719,CaptureSite_0,0.0
2017-05-15,2017,20,201720,CaptureSite_0,0.0
2017-05-22,2017,21,201721,CaptureSite_0,0.0
2017-05-29,2017,22,201722,CaptureSite_0,0.0
2017-06-05,2017,23,201723,CaptureSite_0,0.0
2017-06-12,2017,24,201724,CaptureSite_0,0.0
2017-06-19,2017,25,201725,CaptureSite_0,0.0
2017-06-26,2017,26,201726,CaptureSite_0,0.0
2017-07-03,2017,27,201727,CaptureSite_0,0.0
2017-07-10,2017,28,201728,CaptureSite_0,0.0
2017-07-17,2017,29,201729,CaptureSite_0,0.0
2017-07-24,2017,30,201730,CaptureSite_0,0.0
2017-07-31,2017,31,201731,CaptureSite_0,0.0
2017-08-07,2017,32,201732,CaptureSite_0,0.0
2017-08-14,2017,33,201733,CaptureSite_0,0.0
2017-08-21,2017,34,201734,CaptureSite_0,0.0
2017-08-28,2017,35,201735,CaptureSite_0,0.0
2017-09-04,2017,36,201736,CaptureSite_0,0.0
2017-09-11,2017,37,201737,CaptureSite_0,0.0
2017-09-18,2017,38,201738,CaptureSite_0,0.0
2017-09-25,2017,39,201739,CaptureSite_0,0.0
2017-10-02,2017,40,201740,CaptureSite_0,0.0
2017-10-09,2017,41,201741,CaptureSite_0,0.0
2017-10-16,2017,42,201742,CaptureSite_0,0.0
2017-10-23,2017,43,201743,CaptureSite_0,0.0
2017-10-30,2017,44,201744,CaptureSite_0,0.0
2017-11-06,2017,45,201745,CaptureSite_0,0.0
2017-11-13,2017,46,201746,CaptureSite_0,0.0
2017-11-20,2017,47,201747,CaptureSite_0,0.0
2017-11-27,2017,48,201748,CaptureSite_0,0.0
2017-12-04,2017,49,201749,CaptureSite_0,0.0
2017-12-11,2017,50,201750,CaptureSite_0,0.0
2017-12-18,2017,51,201751,CaptureSite_0,0.0
2018-01-01,2018,1,201801,CaptureSite_0,0.0
2018-01-08,2018,2,201802,CaptureSite_0,1.0
2018-01-15,2018,3,201803,CaptureSite_0,1.0
2018-01-22,2018,4,201804,CaptureSite_0,0.0
2018-01-29,2018,5,201805,CaptureSite_0,1.0
2018-02-05,2018,6,201806,CaptureSite_0,0.0
2018-02-12,2018,7,201807,CaptureSite_0,0.0
2018-02-19,2018,8,201808,CaptureSite_0,1.0
2018-02-26,2018,9,201809,CaptureSite_0,0.0
2018-03-05,2018,10,201810,CaptureSite_0,0.0
2018-03-12,2018,11,201811,CaptureSite_0,0.0
2018-03-19,2018,12,201812,CaptureSite_0,0.0
2018-03-26,2018,13,201813,CaptureSite_0,0.0
2018-04-02,2018,14,201814,CaptureSite_0,0.0
2018-04-09,2018,15,201815,CaptureSite_0,0.0
2018-04-16,2018,16,201816,CaptureSite_0,0.0
2018-04-23,2018,17,201817,CaptureSite_0,0.0
2018-04-30,2018,18,201818,CaptureSite_0,0.0
2018-05-07,2018,19,201819,CaptureSite_0,0.0
2018-05-14,2018,20,201820,CaptureSite_0,0.0
2018-05-21,2018,21,201821,CaptureSite_0,0.0
2018-05-28,2018,22,201822,CaptureSite_0,0.0
2018-06-04,2018,23,201823,CaptureSite_0,0.0
2018-06-11,2018,24,201824,CaptureSite_0,0.0
2018-06-18,2018,25,201825,CaptureSite_0,1.0
2018-06-25,2018,26,201826,CaptureSite_0,0.0
2018-07-02,2018,27,201827,CaptureSite_0,0.0
2018-07-09,2018,28,201828,CaptureSite_0,0.0
2018-07-16,2018,29,201829,CaptureSite_0,0.0
2018-07-23,2018,30,201830,CaptureSite_0,0.0
2018-07-30,2018,31,201831,CaptureSite_0,0.0
2018-08-06,2018,32,201832,CaptureSite_0,0.0
2018-08-13,2018,33,201833,CaptureSite_0,0.0
2018-08-20,2018,34,201834,CaptureSite_0,0.0
2018-08-27,2018,35,201835,CaptureSite_0,0.0
2018-09-03,2018,36,201836,CaptureSite_0,0.0
2018-09-10,2018,37,201837,CaptureSite_0,0.0
2018-09-17,2018,38,201838,CaptureSite_0,2.0
2018-09-24,2018,39,201839,CaptureSite_0,0.0
2018-10-01,2018,40,201840,CaptureSite_0,0.0
2018-10-08,2018,41,201841,CaptureSite_0,1.0
2018-10-15,2018,42,201842,CaptureSite_0,0.0
2018-10-22,2018,43,201843,CaptureSite_0,0.0
2018-10-29,2018,44,201844,CaptureSite_0,0.0
2018-11-05,2018,45,201845,CaptureSite_0,0.0
2018-11-12,2018,46,201846,CaptureSite_0,0.0
2018-11-19,2018,47,201847,CaptureSite_0,0.0
2018-11-26,2018,48,201848,CaptureSite_0,0.0
2018-12-03,2018,49,201849,CaptureSite_0,0.0
2018-12-10,2018,50,201850,CaptureSite_0,2.0
2018-12-17,2018,51,201851,CaptureSite_0,0.0
2018-12-24,2018,52,201852,CaptureSite_0,0.0
2001-06-04,2001,23,200123,CaptureSite_1,1.0
2001-06-11,2001,24,200124,CaptureSite_1,0.0
2001-06-18,2001,25,200125,CaptureSite_1,0.0
2001-06-25,2001,26,200126,CaptureSite_1,0.0
2001-07-02,2001,27,200127,CaptureSite_1,0.0
2001-07-09,2001,28,200128,CaptureSite_1,0.0
2001-07-16,2001,29,200129,CaptureSite_1,1.0
2001-07-23,2001,30,200130,CaptureSite_1,0.0
2001-07-30,2001,31,200131,CaptureSite_1,0.0
2001-08-06,2001,32,200132,CaptureSite_1,0.0
2001-08-13,2001,33,200133,CaptureSite_1,0.0
2001-08-20,2001,34,200134,CaptureSite_1,0.0
2001-08-27,2001,35,200135,CaptureSite_1,0.0
2001-09-03,2001,36,200136,CaptureSite_1,0.0
2001-09-10,2001,37,200137,CaptureSite_1,0.0
2001-09-17,2001,38,200138,CaptureSite_1,0.0
2001-09-24,2001,39,200139,CaptureSite_1,0.0
2001-10-01,2001,40,200140,CaptureSite_1,0.0
2001-10-08,2001,41,200141,CaptureSite_1,0.0
2001-10-15,2001,42,200142,CaptureSite_1,0.0
2001-10-22,2001,43,200143,CaptureSite_1,0.0
2001-10-29,2001,44,200144,CaptureSite_1,0.0
2001-11-05,2001,45,200145,CaptureSite_1,0.0
2001-11-12,2001,46,200146,CaptureSite_1,0.0
2001-11-19,2001,47,200147,CaptureSite_1,0.0
2001-11-26,2001,48,200148,CaptureSite_1,0.0
2001-12-03,2001,49,200149,CaptureSite_1,0.0
2001-12-10,2001,50,200150,CaptureSite_1,0.0
2001-12-17,2001,51,200151,CaptureSite_1,0.0
2001-12-24,2001,52,200152,CaptureSite_1,0.0
2002-01-01,2002,1,200201,CaptureSite_1,0.0
2002-01-07,2002,2,200202,CaptureSite_1,0.0
2002-01-14,2002,3,200203,CaptureSite_1,0.0
2002-01-21,2002,4,200204,CaptureSite_1,0.0
2002-01-28,2002,5,200205,CaptureSite_1,0.0
2002-02-04,2002,6,200206,CaptureSite_1,0.0
2002-02-11,2002,7,200207,CaptureSite_1,0.0
2002-02-18,2002,8,200208,CaptureSite_1,0.0
2002-02-25,2002,9,200209,CaptureSite_1,0.0
2002-03-04,2002,10,200210,CaptureSite_1,0.0
2002-03-11,2002,11,200211,CaptureSite_1,0.0
2002-03-18,2002,12,200212,CaptureSite_1,0.0
2002-03-25,2002,13,200213,CaptureSite_1,0.0
2002-04-01,2002,14,200214,CaptureSite_1,0.0
2002-04-08,2002,15,200215,CaptureSite_1,0.0
2002-04-15,2002,16,200216,CaptureSite_1,0.0
2002-04-22,2002,17,200217,CaptureSite_1,0.0
2002-04-29,2002,18,200218,CaptureSite_1,0.0
2002-05-06,2002,19,200219,CaptureSite_1,0.0
2002-05-13,2002,20,200220,CaptureSite_1,0.0
2002-05-20,2002,21,200221,CaptureSite_1,0.0
2002-05-27,2002,22,200222,CaptureSite_1,1.0
2002-06-03,2002,23,200223,CaptureSite_1,0.0
2002-06-10,2002,24,200224,CaptureSite_1,0.0
2002-06-17,2002,25,200225,CaptureSite_1,1.0
2002-06-24,2002,26,200226,CaptureSite_1,0.0
2002-07-01,2002,27,200227,CaptureSite_1,0.0
2002-07-08,2002,28,200228,CaptureSite_1,0.0
2002-07-15,2002,29,200229,CaptureSite_1,0.0
2002-07-22,2002,30,200230,CaptureSite_1,0.0
2002-07-29,2002,31,200231,CaptureSite_1,0.0
2002-08-05,2002,32,200232,CaptureSite_1,0.0
2002-08-12,2002,33,200233,CaptureSite_1,0.0
2002-08-19,2002,34,200234,CaptureSite_1,0.0
2002-08-26,2002,35,200235,CaptureSite_1,0.0
2002-09-02,2002,36,200236,CaptureSite_1,0.0
2002-09-09,2002,37,200237,CaptureSite_1,0.0
2002-09-16,2002,38,200238,CaptureSite_1,0.0
2002-09-23,2002,39,200239,CaptureSite_1,0.0
2002-09-30,2002,40,200240,CaptureSite_1,0.0
2002-10-07,2002,41,200241,CaptureSite_1,0.0
2002-10-14,2002,42,200242,CaptureSite_1,0.0
2002-10-21,2002,43,200243,CaptureSite_1,0.0
2002-10-28,2002,44,200244,CaptureSite_1,0.0
2002-11-04,2002,45,200245,CaptureSite_1,0.0
2002-11-11,2002,46,200246,CaptureSite_1,0.0
2002-11-18,2002,47,200247,CaptureSite_1,0.0
2002-11-25,2002,48,200248,CaptureSite_1,0.0
2002-12-02,2002,49,200249,CaptureSite_1,0.0
2002-12-09,2002,50,200250,CaptureSite_1,1.0
2002-12-16,2002,51,200251,CaptureSite_1,0.0
2002-12-23,2002,52,200252,CaptureSite_1,0.0
2003-01-01,2003,1,200301,CaptureSite_1,0.0
2003-01-06,2003,2,200302,CaptureSite_1,0.0
2003-01-13,2003,3,200303,CaptureSite_1,0.0
2003-01-20,2003,4,200304,CaptureSite_1,0.0
2003-01-27,2003,5,200305,CaptureSite_1,0.0
2003-02-03,2003,6,200306,CaptureSite_1,0.0
2003-02-10,2003,7,200307,CaptureSite_1,0.0
2003-02-17,2003,8,200308,CaptureSite_1,0.0
2003-02-24,2003,9,200309,CaptureSite_1,0.0
2003-03-03,2003,10,200310,CaptureSite_1,0.0
2003-03-10,2003,11,200311,CaptureSite_1,0.0
2003-03-17,2003,12,200312,CaptureSite_1,0.0
2003-03-24,2003,13,200313,CaptureSite_1,0.0
2003-03-31,2003,14,200314,CaptureSite_1,0.0
2003-04-07,2003,15,200315,CaptureSite_1,0.0
2003-04-14,2003,16,200316,CaptureSite_1,0.0
2003-04-21,2003,17,200317,CaptureSite_1,0.0
2003-04-28,2003,18,200318,CaptureSite_1,0.0
2003-05-05,2003,19,200319,CaptureSite_1,0.0
2003-05-12,2003,20,200320,CaptureSite_1,0.0
2003-05-19,2003,21,200321,CaptureSite_1,0.0
2003-05-26,2003,22,200322,CaptureSite_1,0.0
2003-06-02,2003,23,200323,CaptureSite_1,0.0
2003-06-09,2003,24,200324,CaptureSite_1,0.0
2003-06-16,2003,25,200325,CaptureSite_1,0.0
2003-06-23,2003,26,200326,CaptureSite_1,0.0
2003-06-30,2003,27,200327,CaptureSite_1,0.0
2003-07-07,2003,28,200328,CaptureSite_1,0.0
2003-07-14,2003,29,200329,CaptureSite_1,0.0
2003-07-21,2003,30,200330,CaptureSite_1,0.0
2003-07-28,2003,31,200331,CaptureSite_1,0.0
2003-08-04,2003,32,200332,CaptureSite_1,0.0
2003-08-11,2003,33,200333,CaptureSite_1,0.0
2003-08-18,2003,34,200334,CaptureSite_1,0.0
2003-08-25,2003,35,200335,CaptureSite_1,0.0
2003-09-01,2003,36,200336,CaptureSite_1,0.0
2003-09-08,2003,37,200337,CaptureSite_1,0.0
2003-09-15,2003,38,200338,CaptureSite_1,0.0
2003-09-22,2003,39,200339,CaptureSite_1,0.0
2003-09-29,2003,40,200340,CaptureSite_1,0.0
2003-10-06,2003,41,200341,CaptureSite_1,0.0
2003-10-13,2003,42,200342,CaptureSite_1,0.0
2003-10-20,2003,43,200343,CaptureSite_1,0.0
2003-10-27,2003,44,200344,CaptureSite_1,0.0
2003-11-03,2003,45,200345,CaptureSite_1,0.0
2003-11-10,2003,46,200346,CaptureSite_1,0.0
2003-11-17,2003,47,200347,CaptureSite_1,0.0
2003-11-24,2003,48,200348,CaptureSite_1,0.0
2003-12-01,2003,49,200349,CaptureSite_1,0.0
2003-12-08,2003,50,200350,CaptureSite_1,0.0
2003-12-15,2003,51,200351,CaptureSite_1,0.0
2003-12-22,2003,52,200352,CaptureSite_1,0.0
2004-01-01,2004,1,200401,CaptureSite_1,0.0
2004-01-05,2004,2,200402,CaptureSite_1,0.0
2004-01-12,2004,3,200403,CaptureSite_1,0.0
2004-01-19,2004,4,200404,CaptureSite_1,0.0
2004-01-26,2004,5,200405,CaptureSite_1,0.0
2004-02-02,2004,6,200406,CaptureSite_1,0.0
2004-02-09,2004,7,200407,CaptureSite_1,0.0
2004-02-16,2004,8,200408,CaptureSite_1,0.0
2004-02-23,2004,9,200409,CaptureSite_1,0.0
2004-03-01,2004,10,200410,CaptureSite_1,0.0
2004-03-08,2004,11,200411,CaptureSite_1,0.0
2004-03-15,2004,12,200412,CaptureSite_1,0.0
2004-03-22,2004,13,200413,CaptureSite_1,0.0
2004-03-29,2004,14,200414,CaptureSite_1,0.0
2004-04-05,2004,15,200415,CaptureSite_1,0.0
2004-04-12,2004,16,200416,CaptureSite_1,0.0
2004-04-19,2004,17,200417,CaptureSite_1,0.0
2004-04-26,2004,18,200418,CaptureSite_1,0.0
2004-05-03,2004,19,200419,CaptureSite_1,0.0
2004-05-10,2004,20,200420,CaptureSite_1,0.0
2004-05-17,2004,21,200421,CaptureSite_1,0.0
2004-05-24,2004,22,200422,CaptureSite_1,0.0
